16:12:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.653;
16:14:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.532;
16:16:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.761;
16:20:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.691;
16:22:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.647;
16:28:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.703;
16:30:04;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.675;
16:32:04;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.924;
16:34:08;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.800;
16:36:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.671;
16:38:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.832;
16:40:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.623;
16:42:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.702;
16:44:04;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.688;
16:46:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.587;
16:48:08;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.865;
16:50:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.724;
16:52:04;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.667;
16:54:08;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.797;
16:56:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.577;
16:58:08;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.817;
16:58:27;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.282;
16:59:11;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.785;
16:59:48;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.267;
16:59:59;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.269;
17:00:03;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.723;
17:01:28;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.785;
17:02:04;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;0.809;
17:04:08;ERROR;Did not contain correct keyword;starrepublic.com;http://www.starrepublic.com;5.820;
